filename,width,height,class,xmin,ymin,xmax,ymax,score
aug_3_4_0_8611.jpg,388,284,person,59.0,133.0,108.0,189.0,0.955879807472229
200795.jpg,388,284,person,89.0,160.0,124.0,229.0,0.8940351605415344
300454.jpg,388,284,person,83.0,140.0,163.0,216.0,0.9678791761398317
aug_3_2_0_1919.jpg,388,284,person,91.0,186.0,134.0,227.0,0.9881670475006104
aug_3_4_0_6120.jpg,388,284,person,191.0,150.0,242.0,206.0,0.9580278992652892
400807.jpg,388,284,person,105.0,143.0,143.0,207.0,0.92622047662735
aug_3_0_1827.jpg,388,284,person,94.0,122.0,176.0,201.0,0.9792871475219728
400118.jpg,388,284,person,110.0,142.0,166.0,235.0,0.9802563190460204
aug_3_3_0_3526.jpg,388,284,person,34.0,201.0,86.0,253.0,0.9322808980941772
aug_3_3_0_4978.jpg,388,284,person,127.0,142.0,166.0,205.0,0.930446445941925
400947.jpg,388,284,person,106.0,149.0,169.0,209.0,0.9315890073776244
aug_3_0_3186.jpg,388,284,person,246.0,121.0,299.0,170.0,0.8861029148101807
aug_3_4_0_2712.jpg,388,284,person,267.0,171.0,323.0,236.0,0.7191581130027771
100253.jpg,388,284,person,94.0,153.0,126.0,213.0,0.9400864839553832
300685.jpg,388,284,person,84.0,165.0,137.0,227.0,0.75775545835495
aug_3_4_0_9911.jpg,388,284,person,144.0,125.0,201.0,213.0,0.9402101039886476
100251.jpg,388,284,person,93.0,151.0,124.0,212.0,0.8157640099525452
100251.jpg,388,284,person,99.0,154.0,148.0,204.0,0.7845442891120911
aug_3_2_0_3930.jpg,388,284,person,145.0,196.0,202.0,284.0,0.9782654643058776
aug_3_2_0_3930.jpg,388,284,person,236.0,188.0,287.0,232.0,0.7883605360984802
400663.jpg,388,284,person,115.0,154.0,162.0,206.0,0.8292224407196045
aug_3_2_0_9538.jpg,388,284,person,272.0,163.0,302.0,211.0,0.8013258576393127
aug_3_2_0_5558.jpg,388,284,person,143.0,186.0,190.0,240.0,0.9950666427612304
aug_3_3_0_7258.jpg,388,284,person,64.0,134.0,151.0,214.0,0.9228082299232484
aug_3_3_0_8601.jpg,388,284,person,268.0,174.0,338.0,247.0,0.8879018425941467
aug_3_3_0_2363.jpg,388,284,person,258.0,88.0,320.0,143.0,0.939834713935852
401098.jpg,388,284,person,106.0,132.0,152.0,226.0,0.99403315782547
200809.jpg,388,284,person,82.0,155.0,140.0,212.0,0.9678130745887756
aug_3_4_0_6070.jpg,388,284,person,251.0,134.0,308.0,213.0,0.9920236468315125
401141.jpg,388,284,person,111.0,142.0,161.0,223.0,0.7902369499206543
aug_3_2_0_4082.jpg,388,284,person,174.0,97.0,234.0,129.0,0.6298113465309143
400145.jpg,388,284,person,104.0,143.0,152.0,241.0,0.9890726208686828
aug_3_2_0_8194.jpg,388,284,person,180.0,153.0,233.0,227.0,0.9674113392829896
aug_3_2_0_8221.jpg,388,284,person,205.0,131.0,263.0,206.0,0.941853404045105
300460.jpg,388,284,person,85.0,138.0,163.0,215.0,0.9570623636245728
aug_3_2_0_3313.jpg,388,284,person,71.0,108.0,154.0,193.0,0.9455504417419434
aug_3_3_0_4806.jpg,388,284,person,147.0,195.0,203.0,253.0,0.9816635251045228
aug_3_4_0_5278.jpg,388,284,person,34.0,150.0,92.0,202.0,0.729771614074707
400189.jpg,388,284,person,59.0,147.0,162.0,213.0,0.8344307541847229
aug_3_0_4844.jpg,388,284,person,205.0,156.0,260.0,240.0,0.9705867171287536
aug_3_0_1512.jpg,388,284,person,264.0,174.0,317.0,264.0,0.9954766035079956
aug_3_3_0_4939.jpg,388,284,person,281.0,124.0,336.0,200.0,0.9872915744781494
aug_3_2_0_5178.jpg,388,284,person,24.0,168.0,83.0,220.0,0.8317121267318726
200528.jpg,388,284,person,105.0,159.0,145.0,223.0,0.9700887203216552
aug_3_3_0_4424.jpg,388,284,person,237.0,109.0,306.0,195.0,0.9819822907447816
200396.jpg,388,284,person,82.0,167.0,136.0,222.0,0.6241900324821472
aug_3_0_1999.jpg,388,284,person,153.0,135.0,218.0,192.0,0.6962277293205261
aug_3_3_0_4895.jpg,388,284,person,175.0,139.0,221.0,180.0,0.7735972404479979
300643.jpg,388,284,person,84.0,163.0,120.0,228.0,0.6393125653266907
aug_3_3_0_3643.jpg,388,284,person,65.0,137.0,131.0,200.0,0.967625617980957
aug_3_0_9894.jpg,388,284,person,265.0,88.0,323.0,144.0,0.97785621881485
aug_3_4_0_4940.jpg,388,284,person,288.0,188.0,347.0,263.0,0.9781689643859864
aug_3_4_0_9232.jpg,388,284,person,127.0,173.0,179.0,236.0,0.9527816772460938
aug_3_2_0_6609.jpg,388,284,person,166.0,113.0,211.0,159.0,0.972537398338318
aug_3_3_0_8205.jpg,388,284,person,106.0,109.0,167.0,196.0,0.8153415322303772
200659.jpg,388,284,person,93.0,158.0,140.0,208.0,0.9043434262275696
400804.jpg,388,284,person,105.0,143.0,143.0,208.0,0.95675128698349
aug_3_0_4962.jpg,388,284,person,25.0,144.0,78.0,237.0,0.971012532711029
aug_3_4_0_9425.jpg,388,284,person,43.0,174.0,100.0,221.0,0.7914734482765198
aug_3_3_0_529.jpg,388,284,person,60.0,181.0,142.0,259.0,0.8826165795326233
aug_3_4_0_2805.jpg,388,284,person,252.0,172.0,305.0,252.0,0.991204798221588
aug_3_2_0_7337.jpg,388,284,person,250.0,87.0,290.0,148.0,0.9482565522193908
aug_3_3_0_15.jpg,388,284,person,233.0,153.0,297.0,233.0,0.9958361387252808
aug_3_4_0_4804.jpg,388,284,person,190.0,95.0,236.0,144.0,0.9623441100120544
400474.jpg,388,284,person,82.0,135.0,152.0,224.0,0.9893257021903992
aug_3_0_1458.jpg,388,284,person,203.0,136.0,250.0,229.0,0.9914100766181946
200869.jpg,388,284,person,69.0,152.0,132.0,213.0,0.9610196948051452
aug_3_0_348.jpg,388,284,person,284.0,113.0,354.0,161.0,0.9779752492904664
400581.jpg,388,284,person,97.0,152.0,135.0,203.0,0.9828072786331176
400582.jpg,388,284,person,94.0,149.0,134.0,205.0,0.9882060885429382
400873.jpg,388,284,person,92.0,151.0,155.0,205.0,0.9965265989303588
aug_3_4_0_3678.jpg,388,284,person,192.0,169.0,247.0,225.0,0.616005003452301
aug_3_3_0_6205.jpg,388,284,person,323.0,160.0,373.0,220.0,0.9050500392913818
aug_3_3_0_6377.jpg,388,284,person,272.0,207.0,319.0,262.0,0.6733740568161011
aug_3_0_2189.jpg,388,284,person,185.0,201.0,241.0,251.0,0.9613094329833984
aug_3_0_6142.jpg,388,284,person,191.0,169.0,243.0,258.0,0.9850718379020692
aug_3_2_0_106.jpg,388,284,person,303.0,112.0,347.0,155.0,0.7727335691452026
aug_3_0_3016.jpg,388,284,person,152.0,129.0,219.0,172.0,0.9715136885643004
300362.jpg,388,284,person,111.0,143.0,170.0,191.0,0.6688150763511658
aug_3_2_0_6979.jpg,388,284,person,209.0,164.0,280.0,212.0,0.8297441601753235
aug_3_4_0_7288.jpg,388,284,person,42.0,182.0,101.0,233.0,0.8597574234008789
200877.jpg,388,284,person,67.0,167.0,154.0,211.0,0.6515368819236755
aug_3_2_0_7217.jpg,388,284,person,144.0,138.0,192.0,217.0,0.9649158120155334
aug_3_3_0_9228.jpg,388,284,person,141.0,137.0,193.0,189.0,0.8516773581504822
aug_3_3_0_3912.jpg,388,284,person,164.0,70.0,211.0,114.0,0.7754852771759033
aug_3_0_9279.jpg,388,284,person,122.0,196.0,186.0,247.0,0.9845560789108276
aug_3_4_0_261.jpg,388,284,person,199.0,115.0,263.0,164.0,0.9218658804893494
400572.jpg,388,284,person,113.0,147.0,147.0,210.0,0.9691656827926636
aug_3_2_0_6616.jpg,388,284,person,36.0,206.0,87.0,277.0,0.9723539352416992
aug_3_2_0_4320.jpg,388,284,person,17.0,166.0,61.0,210.0,0.8352754712104797
aug_3_3_0_5686.jpg,388,284,person,67.0,110.0,119.0,192.0,0.983352541923523
300438.jpg,388,284,person,78.0,142.0,140.0,215.0,0.986325204372406
aug_3_4_0_8585.jpg,388,284,person,20.0,144.0,57.0,193.0,0.8903812170028687
aug_3_4_0_1660.jpg,388,284,person,254.0,204.0,286.0,267.0,0.9586852788925172
401068.jpg,388,284,person,110.0,131.0,150.0,186.0,0.8626447916030884
aug_3_4_0_1812.jpg,388,284,person,287.0,167.0,322.0,217.0,0.8167364597320557
aug_3_3_0_3624.jpg,388,284,person,121.0,154.0,185.0,230.0,0.8293154835700989
401030.jpg,388,284,person,85.0,166.0,167.0,200.0,0.6957812905311584
400252.jpg,388,284,person,99.0,142.0,145.0,194.0,0.99294513463974
aug_3_4_0_9732.jpg,388,284,person,222.0,124.0,267.0,207.0,0.9444584846496582
400923.jpg,388,284,person,100.0,145.0,141.0,207.0,0.9823328256607056
400064.jpg,388,284,person,96.0,155.0,163.0,196.0,0.9169993996620178
aug_3_0_4789.jpg,388,284,person,226.0,151.0,288.0,231.0,0.9977535605430604
aug_3_0_8295.jpg,388,284,person,39.0,66.0,93.0,150.0,0.9835097789764404
aug_3_0_7088.jpg,388,284,person,89.0,120.0,138.0,197.0,0.9660103917121888
aug_3_4_0_2334.jpg,388,284,person,223.0,146.0,270.0,192.0,0.9345597624778748
aug_3_3_0_7411.jpg,388,284,person,262.0,161.0,300.0,231.0,0.9456682205200196
aug_3_4_0_9329.jpg,388,284,person,201.0,156.0,254.0,213.0,0.9654672145843506
400674.jpg,388,284,person,112.0,153.0,160.0,208.0,0.9237932562828064
401007.jpg,388,284,person,95.0,154.0,158.0,198.0,0.7862251996994019
aug_3_4_0_5831.jpg,388,284,person,62.0,94.0,146.0,175.0,0.986630380153656
aug_3_3_0_654.jpg,388,284,person,82.0,148.0,133.0,200.0,0.9012634754180908
aug_3_0_9755.jpg,388,284,person,84.0,184.0,129.0,236.0,0.6712892651557922
aug_3_3_0_5637.jpg,388,284,person,85.0,123.0,140.0,165.0,0.7795347571372986
aug_3_0_9098.jpg,388,284,person,54.0,192.0,89.0,263.0,0.907983899116516
aug_3_4_0_4385.jpg,388,284,person,202.0,136.0,261.0,187.0,0.690963864326477
aug_3_4_0_4669.jpg,388,284,person,129.0,164.0,215.0,233.0,0.9215631484985352
aug_3_2_0_3233.jpg,388,284,person,150.0,115.0,194.0,211.0,0.8989856243133545
aug_3_3_0_6426.jpg,388,284,person,257.0,116.0,304.0,209.0,0.6992774605751038
aug_3_3_0_2766.jpg,388,284,person,142.0,158.0,173.0,219.0,0.8654167056083679
aug_3_0_2721.jpg,388,284,person,160.0,148.0,204.0,243.0,0.7436298131942749
aug_3_2_0_1763.jpg,388,284,person,75.0,119.0,114.0,175.0,0.9823367595672609
aug_3_3_0_9965.jpg,388,284,person,326.0,156.0,379.0,205.0,0.8561429381370544
aug_3_4_0_6980.jpg,388,284,person,129.0,102.0,175.0,144.0,0.733860969543457
aug_3_2_0_5617.jpg,388,284,person,295.0,173.0,344.0,225.0,0.8887519240379333
aug_3_3_0_247.jpg,388,284,person,135.0,98.0,188.0,176.0,0.9933916330337524
aug_3_4_0_9695.jpg,388,284,person,193.0,227.0,241.0,276.0,0.869856059551239
aug_3_3_0_7169.jpg,388,284,person,181.0,98.0,219.0,150.0,0.7149722576141357
400886.jpg,388,284,person,93.0,146.0,150.0,202.0,0.9956905245780944
aug_3_2_0_59.jpg,388,284,person,316.0,167.0,364.0,248.0,0.9175876975059508
400991.jpg,388,284,person,96.0,150.0,148.0,216.0,0.6646207571029663
400809.jpg,388,284,person,105.0,143.0,143.0,208.0,0.9243825674057008
aug_3_3_0_9452.jpg,388,284,person,110.0,193.0,147.0,255.0,0.9442890286445618
aug_3_0_7810.jpg,388,284,person,90.0,153.0,129.0,212.0,0.7948446273803711
aug_3_0_2571.jpg,388,284,person,63.0,89.0,112.0,138.0,0.8476745486259459
400154.jpg,388,284,person,93.0,145.0,150.0,223.0,0.9889271855354308
aug_3_0_6702.jpg,388,284,person,260.0,194.0,298.0,252.0,0.6340450048446655
aug_3_4_0_7839.jpg,388,284,person,131.0,209.0,170.0,273.0,0.8910952210426331
aug_3_0_9610.jpg,388,284,person,142.0,109.0,189.0,160.0,0.9196570515632628
400875.jpg,388,284,person,95.0,151.0,148.0,209.0,0.9979563355445862
400875.jpg,388,284,person,6.0,107.0,36.0,154.0,0.6553944945335388
aug_3_4_0_2779.jpg,388,284,person,96.0,92.0,147.0,150.0,0.9237062335014344
aug_3_4_0_1664.jpg,388,284,person,160.0,125.0,220.0,178.0,0.9887868165969848
400215.jpg,388,284,person,101.0,161.0,143.0,203.0,0.8481566905975342
aug_3_2_0_7771.jpg,388,284,person,182.0,128.0,247.0,192.0,0.985590398311615
aug_3_0_4272.jpg,388,284,person,172.0,178.0,210.0,233.0,0.9851343035697936
aug_3_2_0_3414.jpg,388,284,person,51.0,122.0,99.0,184.0,0.9956141114234924
aug_3_3_0_5522.jpg,388,284,person,68.0,153.0,118.0,202.0,0.9009106755256652
aug_3_0_3019.jpg,388,284,person,42.0,147.0,87.0,241.0,0.9518893361091614
aug_3_4_0_8827.jpg,388,284,person,58.0,128.0,113.0,207.0,0.974259078502655
aug_3_0_8764.jpg,388,284,person,69.0,188.0,122.0,249.0,0.8415041565895081
300517.jpg,388,284,person,78.0,144.0,141.0,208.0,0.990708827972412
400787.jpg,388,284,person,99.0,143.0,143.0,207.0,0.9955971240997314
aug_3_2_0_6199.jpg,388,284,person,126.0,107.0,156.0,165.0,0.658194363117218
aug_3_4_0_8008.jpg,388,284,person,22.0,146.0,118.0,216.0,0.6967016458511353
aug_3_4_0_6226.jpg,388,284,person,14.0,196.0,70.0,248.0,0.7154320478439331
400653.jpg,388,284,person,101.0,147.0,158.0,209.0,0.7818322777748108
aug_3_4_0_7992.jpg,388,284,person,203.0,135.0,261.0,223.0,0.8935571908950806
aug_3_2_0_6041.jpg,388,284,person,211.0,170.0,270.0,216.0,0.7099648714065552
aug_3_4_0_5145.jpg,388,284,person,145.0,124.0,222.0,175.0,0.7398813962936401
aug_3_3_0_7387.jpg,388,284,person,244.0,207.0,310.0,264.0,0.8502049446105957
400725.jpg,388,284,person,99.0,148.0,155.0,198.0,0.9824844598770142
aug_3_0_5769.jpg,388,284,person,68.0,130.0,102.0,189.0,0.8962517976760864
400728.jpg,388,284,person,96.0,147.0,155.0,205.0,0.8622049689292908
aug_3_2_0_7800.jpg,388,284,person,292.0,168.0,357.0,252.0,0.9427891373634338
aug_3_0_842.jpg,388,284,person,158.0,176.0,213.0,237.0,0.9910873770713806
aug_3_4_0_8983.jpg,388,284,person,291.0,91.0,341.0,171.0,0.9100502729415894
aug_3_4_0_2408.jpg,388,284,person,171.0,134.0,231.0,193.0,0.8629161715507507
aug_3_4_0_9457.jpg,388,284,person,165.0,149.0,213.0,199.0,0.7885973453521729
aug_3_3_0_8488.jpg,388,284,person,138.0,173.0,199.0,267.0,0.9947714805603028
aug_3_2_0_8019.jpg,388,284,person,159.0,167.0,245.0,212.0,0.9632903933525084
aug_3_3_0_3612.jpg,388,284,person,72.0,174.0,110.0,232.0,0.7645947337150574
aug_3_4_0_6750.jpg,388,284,person,203.0,154.0,258.0,208.0,0.990754783153534
aug_3_4_0_7995.jpg,388,284,person,228.0,154.0,282.0,245.0,0.9802602529525756
aug_3_0_5947.jpg,388,284,person,33.0,137.0,81.0,179.0,0.7725496292114258
aug_3_3_0_180.jpg,388,284,person,290.0,117.0,330.0,175.0,0.9726420044898988
300291.jpg,388,284,person,109.0,136.0,154.0,182.0,0.7890207171440125
aug_3_2_0_2777.jpg,388,284,person,80.0,107.0,135.0,170.0,0.9526953101158142
aug_3_3_0_8660.jpg,388,284,person,112.0,89.0,151.0,152.0,0.6452960371971129
400433.jpg,388,284,person,106.0,149.0,155.0,228.0,0.832071840763092
aug_3_2_0_574.jpg,388,284,person,74.0,102.0,115.0,201.0,0.9903956651687622
aug_3_3_0_9218.jpg,388,284,person,260.0,174.0,300.0,231.0,0.8567119836807251
aug_3_4_0_9221.jpg,388,284,person,142.0,124.0,205.0,204.0,0.9868539571762084
aug_3_4_0_233.jpg,388,284,person,107.0,150.0,163.0,205.0,0.9944310188293456
aug_3_2_0_3119.jpg,388,284,person,120.0,181.0,188.0,226.0,0.8356478810310364
aug_3_2_0_1246.jpg,388,284,person,262.0,96.0,313.0,192.0,0.9833584427833556
300433.jpg,388,284,person,80.0,141.0,138.0,213.0,0.9962818026542664
aug_3_0_2654.jpg,388,284,person,232.0,159.0,280.0,205.0,0.8724544644355774
401114.jpg,388,284,person,114.0,131.0,145.0,223.0,0.9669733047485352
aug_3_3_0_7015.jpg,388,284,person,71.0,204.0,133.0,250.0,0.9078694581985474
aug_3_2_0_8119.jpg,388,284,person,252.0,168.0,304.0,257.0,0.9954905509948728
aug_3_3_0_9779.jpg,388,284,person,97.0,140.0,156.0,229.0,0.9907025694847108
aug_3_2_0_4790.jpg,388,284,person,77.0,110.0,137.0,189.0,0.9163948297500608
aug_3_3_0_716.jpg,388,284,person,142.0,184.0,190.0,242.0,0.9946333169937134
aug_3_4_0_8761.jpg,388,284,person,40.0,102.0,84.0,201.0,0.9561510682106018
aug_3_3_0_1985.jpg,388,284,person,282.0,119.0,338.0,200.0,0.9228832721710204
aug_3_2_0_7252.jpg,388,284,person,118.0,145.0,189.0,185.0,0.9542142152786256
400055.jpg,388,284,person,100.0,153.0,175.0,197.0,0.9082525372505188
aug_3_0_4833.jpg,388,284,person,81.0,129.0,166.0,198.0,0.6275242567062378
aug_3_0_1763.jpg,388,284,person,152.0,155.0,215.0,213.0,0.869385838508606
aug_3_3_0_9167.jpg,388,284,person,253.0,106.0,317.0,162.0,0.9749618172645568
aug_3_4_0_1315.jpg,388,284,person,68.0,161.0,118.0,204.0,0.8335906863212585
aug_3_3_0_8197.jpg,388,284,person,232.0,100.0,288.0,159.0,0.9902700781822203
401173.jpg,388,284,person,86.0,134.0,169.0,203.0,0.9787063598632812
300692.jpg,388,284,person,82.0,166.0,136.0,227.0,0.8964211940765381
aug_3_0_9556.jpg,388,284,person,25.0,191.0,72.0,252.0,0.9871049523353576
aug_3_2_0_1916.jpg,388,284,person,100.0,134.0,180.0,208.0,0.8763319849967957
aug_3_4_0_3750.jpg,388,284,person,87.0,206.0,159.0,249.0,0.8074826002120972
aug_3_0_1495.jpg,388,284,person,310.0,138.0,359.0,198.0,0.9749486446380616
aug_3_3_0_8338.jpg,388,284,person,192.0,126.0,247.0,211.0,0.9746840000152588
aug_3_4_0_5529.jpg,388,284,person,226.0,130.0,276.0,186.0,0.9553179740905762
100333.jpg,388,284,person,79.0,139.0,167.0,224.0,0.995716631412506
aug_3_4_0_6020.jpg,388,284,person,247.0,84.0,305.0,160.0,0.9888469576835632
aug_3_3_0_6559.jpg,388,284,person,288.0,187.0,342.0,234.0,0.7648147344589233
aug_3_0_1892.jpg,388,284,person,119.0,74.0,165.0,169.0,0.9360369443893432
401104.jpg,388,284,person,109.0,134.0,149.0,229.0,0.9316932559013368
aug_3_4_0_8352.jpg,388,284,person,36.0,109.0,99.0,199.0,0.9786480069160458
200252.jpg,388,284,person,81.0,157.0,164.0,235.0,0.7859607934951782
aug_3_0_9642.jpg,388,284,person,271.0,137.0,336.0,183.0,0.962637186050415
aug_3_4_0_7909.jpg,388,284,person,131.0,128.0,178.0,169.0,0.882992148399353
aug_3_4_0_3807.jpg,388,284,person,114.0,210.0,187.0,257.0,0.9185405373573304
400800.jpg,388,284,person,107.0,142.0,143.0,193.0,0.9526797533035278
aug_3_4_0_8824.jpg,388,284,person,186.0,130.0,242.0,177.0,0.97310072183609
aug_3_3_0_3164.jpg,388,284,person,168.0,146.0,213.0,191.0,0.8712434172630309
aug_3_2_0_8229.jpg,388,284,person,82.0,231.0,144.0,280.0,0.7231287956237793
401118.jpg,388,284,person,111.0,131.0,148.0,230.0,0.9914150238037108
200536.jpg,388,284,person,104.0,159.0,144.0,224.0,0.9801323413848876
aug_3_3_0_8770.jpg,388,284,person,189.0,179.0,264.0,219.0,0.9460162520408628
400263.jpg,388,284,person,103.0,142.0,137.0,193.0,0.7077717185020447
aug_3_2_0_9508.jpg,388,284,person,110.0,166.0,173.0,255.0,0.9569641947746276
aug_3_4_0_8582.jpg,388,284,person,120.0,116.0,151.0,210.0,0.7949556112289429
aug_3_0_7008.jpg,388,284,person,154.0,148.0,208.0,236.0,0.8810925483703613
aug_3_0_1929.jpg,388,284,person,301.0,161.0,367.0,223.0,0.8567473888397217
aug_3_2_0_1455.jpg,388,284,person,182.0,192.0,228.0,283.0,0.991977870464325
aug_3_0_2471.jpg,388,284,person,175.0,205.0,234.0,279.0,0.9059202671051024
400114.jpg,388,284,person,107.0,138.0,154.0,229.0,0.9901562333106996
aug_3_2_0_234.jpg,388,284,person,242.0,166.0,322.0,243.0,0.6162571907043457
aug_3_0_9628.jpg,388,284,person,158.0,129.0,208.0,173.0,0.8315725922584534
100374.jpg,388,284,person,95.0,152.0,140.0,206.0,0.8471296429634094
400874.jpg,388,284,person,92.0,152.0,154.0,205.0,0.9934329986572266
aug_3_2_0_9175.jpg,388,284,person,168.0,176.0,257.0,220.0,0.7351953387260437
aug_3_2_0_2757.jpg,388,284,person,126.0,178.0,164.0,238.0,0.9306401014328004
aug_3_0_661.jpg,388,284,person,226.0,81.0,272.0,130.0,0.9863224625587464
aug_3_3_0_7550.jpg,388,284,person,33.0,167.0,77.0,228.0,0.8057739138603209
aug_3_0_9854.jpg,388,284,person,10.0,167.0,93.0,245.0,0.6903155446052551
aug_3_2_0_4547.jpg,388,284,person,91.0,163.0,188.0,200.0,0.8524473905563354
aug_3_0_3540.jpg,388,284,person,202.0,77.0,264.0,140.0,0.9502057433128356
aug_3_2_0_6563.jpg,388,284,person,88.0,99.0,142.0,195.0,0.9933754205703736
aug_3_4_0_2978.jpg,388,284,person,188.0,135.0,221.0,166.0,0.6253190040588379
aug_3_0_5713.jpg,388,284,person,32.0,187.0,96.0,250.0,0.9564858675003052
aug_3_0_8458.jpg,388,284,person,211.0,136.0,247.0,190.0,0.6932975053787231
200848.jpg,388,284,person,85.0,156.0,149.0,235.0,0.9372953176498412
aug_3_0_1050.jpg,388,284,person,40.0,141.0,120.0,187.0,0.7442129254341125
300484.jpg,388,284,person,82.0,136.0,165.0,212.0,0.9701579213142396
aug_3_3_0_8100.jpg,388,284,person,256.0,103.0,318.0,185.0,0.9974569082260132
aug_3_2_0_7539.jpg,388,284,person,176.0,164.0,206.0,205.0,0.8032798171043396
aug_3_2_0_714.jpg,388,284,person,319.0,120.0,362.0,198.0,0.961919367313385
aug_3_4_0_9169.jpg,388,284,person,178.0,140.0,213.0,242.0,0.9732033014297484
aug_3_2_0_127.jpg,388,284,person,296.0,182.0,346.0,238.0,0.9118776321411132
300302.jpg,388,284,person,114.0,131.0,158.0,178.0,0.8827745318412781
300688.jpg,388,284,person,84.0,168.0,120.0,228.0,0.8247220516204834
200182.jpg,388,284,person,96.0,154.0,162.0,228.0,0.7472083568572998
aug_3_0_9992.jpg,388,284,person,180.0,99.0,265.0,183.0,0.8525611758232117
aug_3_2_0_260.jpg,388,284,person,199.0,107.0,261.0,169.0,0.9946446418762208
aug_3_4_0_6689.jpg,388,284,person,174.0,109.0,237.0,191.0,0.9220810532569884
aug_3_4_0_7990.jpg,388,284,person,99.0,192.0,161.0,247.0,0.9329164028167723
aug_3_3_0_2093.jpg,388,284,person,97.0,144.0,158.0,186.0,0.7047755718231201
aug_3_4_0_8366.jpg,388,284,person,127.0,106.0,178.0,159.0,0.96683669090271
aug_3_3_0_7573.jpg,388,284,person,66.0,193.0,121.0,275.0,0.9118912816047668
aug_3_3_0_2863.jpg,388,284,person,265.0,76.0,305.0,172.0,0.9108248949050904
aug_3_2_0_8488.jpg,388,284,person,185.0,120.0,224.0,178.0,0.934510350227356
aug_3_2_0_4884.jpg,388,284,person,256.0,162.0,320.0,243.0,0.9705696105957032
200523.jpg,388,284,person,104.0,158.0,144.0,224.0,0.9766102433204652
aug_3_3_0_2951.jpg,388,284,person,254.0,96.0,302.0,146.0,0.9820265769958496
aug_3_2_0_9067.jpg,388,284,person,174.0,146.0,223.0,221.0,0.8331745862960815
aug_3_3_0_8909.jpg,388,284,person,145.0,96.0,186.0,163.0,0.993840217590332
aug_3_4_0_2452.jpg,388,284,person,41.0,121.0,99.0,194.0,0.9961856603622437
aug_3_3_0_3340.jpg,388,284,person,84.0,170.0,163.0,246.0,0.7096657156944275
aug_3_4_0_2317.jpg,388,284,person,130.0,112.0,189.0,174.0,0.9872421622276306
aug_3_0_1072.jpg,388,284,person,73.0,149.0,128.0,213.0,0.9880315661430359
aug_3_2_0_1157.jpg,388,284,person,267.0,201.0,315.0,254.0,0.9540457725524902
aug_3_3_0_6580.jpg,388,284,person,84.0,100.0,141.0,160.0,0.9445714354515076
400983.jpg,388,284,person,98.0,140.0,159.0,224.0,0.9056841731071472
aug_3_3_0_5268.jpg,388,284,person,198.0,76.0,268.0,138.0,0.9709076881408693
400671.jpg,388,284,person,116.0,146.0,165.0,206.0,0.9815075397491456
aug_3_4_0_4117.jpg,388,284,person,113.0,192.0,204.0,267.0,0.6425874829292297
aug_3_2_0_6757.jpg,388,284,person,79.0,116.0,136.0,171.0,0.9636938571929932
aug_3_0_607.jpg,388,284,person,295.0,187.0,341.0,232.0,0.8415734171867371
aug_3_0_4604.jpg,388,284,person,42.0,163.0,82.0,221.0,0.8938812017440796
aug_3_0_7068.jpg,388,284,person,185.0,167.0,225.0,256.0,0.8753934502601624
aug_3_4_0_2519.jpg,388,284,person,264.0,111.0,312.0,162.0,0.8023152947425842
aug_3_4_0_4159.jpg,388,284,person,171.0,129.0,225.0,211.0,0.9714832305908204
aug_3_0_2514.jpg,388,284,person,210.0,208.0,254.0,256.0,0.9732895493507384
401157.jpg,388,284,person,108.0,127.0,162.0,209.0,0.9939624071121216
400063.jpg,388,284,person,101.0,154.0,156.0,200.0,0.9782966375350952
200792.jpg,388,284,person,84.0,157.0,129.0,239.0,0.9855709671974182
aug_3_0_1141.jpg,388,284,person,130.0,155.0,184.0,231.0,0.9696528911590576
aug_3_4_0_4317.jpg,388,284,person,35.0,125.0,103.0,182.0,0.798758327960968
aug_3_0_4852.jpg,388,284,person,27.0,96.0,65.0,142.0,0.939016580581665
aug_3_3_0_6425.jpg,388,284,person,232.0,114.0,264.0,154.0,0.6158138513565063
aug_3_0_6960.jpg,388,284,person,55.0,121.0,101.0,199.0,0.9612683057785034
aug_3_2_0_5321.jpg,388,284,person,271.0,125.0,338.0,180.0,0.810682475566864
200801.jpg,388,284,person,77.0,155.0,127.0,235.0,0.9883939027786256
aug_3_3_0_8083.jpg,388,284,person,33.0,113.0,89.0,158.0,0.986602783203125
aug_3_4_0_9664.jpg,388,284,person,69.0,131.0,102.0,202.0,0.9590796828269958
300342.jpg,388,284,person,111.0,141.0,172.0,191.0,0.6180779933929443
100224.jpg,388,284,person,90.0,159.0,152.0,221.0,0.6363153457641602
aug_3_3_0_4897.jpg,388,284,person,209.0,120.0,249.0,177.0,0.9854552745819092
aug_3_2_0_2146.jpg,388,284,person,26.0,171.0,72.0,227.0,0.9487844109535216
aug_3_0_7489.jpg,388,284,person,320.0,158.0,376.0,211.0,0.7558171153068542
200229.jpg,388,284,person,105.0,157.0,171.0,241.0,0.9798144698143004
300378.jpg,388,284,person,112.0,143.0,168.0,190.0,0.6077383756637573
aug_3_3_0_1095.jpg,388,284,person,189.0,120.0,233.0,167.0,0.9376845359802246
aug_3_4_0_1723.jpg,388,284,person,122.0,128.0,167.0,170.0,0.8413155674934387
aug_3_0_1438.jpg,388,284,person,65.0,223.0,118.0,278.0,0.9401837587356568
aug_3_2_0_2336.jpg,388,284,person,75.0,135.0,121.0,226.0,0.9633280038833618
